Date,Open,High,Low,Close,Volume
2014-10-17,5.73403,5.73403,5.38417,5.40351,2505105.4551666
2014-10-20,5.68537,5.68537,5.42296,5.55901,1466579.792745
2014-10-21,5.7145,5.77283,5.53955,5.57855,2137508.332409
2014-10-22,5.49098,5.52011,5.24803,5.25771,1924413.6892609
2014-10-23,5.20913,5.28692,5.00508,5.22859,3672864.5047986
2014-10-24,5.20913,5.28692,5.0731,5.13144,1304250.2355692
2014-10-27,5.0731,5.14102,4.96618,5.11199,1121342.5651857
2014-10-28,5.17991,5.4133,5.11199,5.4133,1512047.141475
2014-10-29,5.32591,5.44251,4.9953,5.0731,2658743.8870001
2014-10-30,5.06342,5.15079,4.66498,4.66498,3510661.5665817
2014-10-31,4.41225,4.52885,4.17898,4.24709,6134267.1730468
2014-11-03,4.29557,4.56774,4.14985,4.55807,2163252.499142
2014-11-04,4.49963,4.51927,4.1303,4.14985,2746763.3095494
2014-11-05,3.93602,4.12063,3.80976,3.81933,3275151.3158936
2014-11-06,3.88745,4.41225,3.86801,4.19842,3794311.3325096
2014-11-07,4.31502,5.09254,4.31502,5.05374,4639994.2945528
2014-11-10,5.0731,5.10232,4.52885,4.60674,2916161.2434894
2014-11-11,4.64554,5.02452,4.64554,4.92729,2850676.9567773
2014-11-12,4.97595,5.17034,4.64554,4.80102,2901847.2234184
2014-11-13,4.85936,4.94684,4.59686,4.6551,2313774.0786822
2014-11-14,4.52885,5.18969,4.38303,5.10232,3547625.186029
2014-11-17,5.05374,5.3348,4.96618,5.27715,2491277.6518979
2014-11-18,5.35504,5.74371,5.34517,5.70481,3646718.196252
2014-11-19,5.62712,5.74371,5.25771,5.28692,5028078.3648678
2014-11-20,5.43274,5.77283,5.26757,5.64647,3193650.2373508
2014-11-21,5.8216,5.95744,5.54932,5.66591,3801678.5300171
2014-11-24,5.58822,5.77283,5.44251,5.56868,2123902.3655564
2014-11-25,5.51042,5.93808,5.51042,5.8991,2666375.4648937
2014-11-26,5.8602,5.8991,5.6756,5.70481,1575623.0272378
2014-11-28,5.34517,5.35504,5.02452,5.04387,1618719.0561047
2014-12-01,5.13144,5.58822,5.05374,5.55901,3221812.3197237
2014-12-02,5.30617,5.60767,5.18969,5.22859,3621391.3656076
2014-12-03,5.34517,5.77293,5.3354,5.6367,3456492.962993
2014-12-04,5.66591,5.75338,5.30617,5.3354,2302566.7813878
2014-12-05,5.19946,5.52988,5.08286,5.27715,2744098.2337016
2014-12-08,5.32591,5.46186,4.97595,5.35504,4186813.898016
2014-12-09,5.57855,5.72426,5.44251,5.57855,3672064.2729779
2014-12-10,5.55901,5.81173,5.36461,5.4133,3250157.7463492
2014-12-11,5.3354,5.52011,5.18969,5.21881,3553428.3861554
2014-12-12,5.21881,5.40351,5.01475,5.14102,2865104.4274355
2014-12-15,5.02452,5.09254,4.29557,4.36368,7718591.4551434
2014-12-16,4.50939,4.59686,4.12073,4.14018,3548936.9584436
2014-12-17,4.15953,4.44137,4.04284,4.42193,4568285.4198191
2014-12-18,4.57751,4.72323,4.42193,4.68433,4211436.7272486
2014-12-19,4.68433,4.96618,4.66498,4.82036,15831412.558394
2014-12-22,4.78147,4.83971,4.33456,4.34414,3801272.3363967
2014-12-23,4.38303,4.57751,4.19842,4.27622,1835144.2843488
2014-12-24,4.26644,4.60674,4.22764,4.52885,1769110.977831
2014-12-26,4.6941,4.88849,4.64554,4.76203,1758068.7916591
2014-12-29,4.76203,4.78147,4.49005,4.50456,2686736.8064439
2014-12-30,4.60674,4.95641,4.58719,4.80102,2436842.6420194
2014-12-31,4.6941,4.97112,4.67465,4.86431,1984497.9306117
2015-01-02,4.6941,5.15079,4.67465,5.13144,1909174.8443139
2015-01-05,5.18969,5.26757,4.93705,5.25771,2434856.2437915
2015-01-06,5.25771,5.74371,5.23835,5.68537,3942541.6153688
2015-01-07,5.51042,5.79238,5.3733,5.51042,3016733.1631528
2015-01-08,5.57855,5.70481,5.28199,5.35504,1785994.8562926
2015-01-09,5.44251,5.66591,5.42296,5.60767,2006832.5020181
2015-01-12,5.6756,6.26852,5.60767,6.11303,3976828.003548
2015-01-13,6.38501,6.62815,5.95744,6.1227,5069991.2661823
2015-01-14,6.17127,6.30741,5.62712,5.85072,3765894.9992671
2015-01-15,6.23938,6.36565,6.10336,6.18104,2425043.780949
2015-01-16,6.23938,6.6864,6.20049,6.44344,2907257.3982963
2015-01-20,6.69608,6.93903,6.56004,6.75453,3441675.5059412
2015-01-21,6.85146,6.95868,6.61838,6.79332,3237510.031778
2015-01-22,6.85146,6.92945,6.59903,6.61838,2616836.0504439
2015-01-23,6.46299,6.52114,6.09347,6.24906,2764845.5098386
2015-01-26,6.00611,6.43377,5.97215,6.36565,1821255.7039799
2015-01-27,6.45313,6.82233,6.39477,6.6864,2370752.6102079
2015-01-28,6.56982,6.56982,6.00611,6.07423,3204755.2265262
2015-01-29,5.8216,5.94777,5.59781,5.72426,2502930.6479277
2015-01-30,5.80186,6.09289,5.6756,5.99633,2068087.7155012
2015-02-02,5.84086,6.19072,5.79238,6.05458,1926926.8223581
2015-02-03,6.1227,6.1227,5.70481,5.81173,2718928.4105665
2015-02-04,5.87985,6.02547,5.70471,5.97688,2062493.1834192
2015-02-05,5.88942,6.00611,5.70481,5.96721,2214352.8721175
2015-02-06,5.70481,5.84086,5.53955,5.60767,2119635.8131158
2015-02-09,5.72426,5.84086,5.65625,5.68537,1358502.9141468
2015-02-10,5.65625,6.01578,5.50066,5.90897,2456397.6740391
2015-02-11,5.94777,5.98667,5.64647,5.68537,2515058.7182914
2015-02-12,5.73403,6.04995,5.73403,5.95744,2057330.1687493
2015-02-13,6.07423,6.25884,6.06436,6.07897,1984505.0212734
2015-02-17,5.83098,5.97688,5.70481,5.72426,2595334.1253115
2015-02-18,5.73403,5.8216,5.53955,5.75338,2243147.0363336
2015-02-19,5.76316,5.79238,5.54932,5.60767,2067684.560736
2015-02-20,5.59781,5.7826,5.22859,5.25771,3586262.2016377
2015-02-23,5.17034,5.20913,4.87861,4.96618,3569157.4997116
2015-02-24,4.90794,5.10232,4.88849,5.01968,1823114.4702973
2015-02-25,5.14102,5.25771,5.0342,5.21881,1482102.2641601
2015-02-26,5.2967,5.32591,5.09254,5.15079,1339431.0600745
2015-02-27,5.22859,5.26757,5.0731,5.11199,1065048.7889899
2015-03-02,5.14102,5.18969,4.89815,4.95641,1518327.4418389
2015-03-03,4.95641,5.08286,4.80102,4.81059,1919516.0679288
2015-03-04,4.84949,4.85936,4.56774,4.64554,2228820.8608427
2015-03-05,4.68433,4.71364,4.47049,4.54839,2034246.0131059
2015-03-06,4.40258,4.4317,4.28589,4.40258,2229231.1062695
2015-03-09,4.3928,4.41225,4.1303,4.18875,1990411.5424703
2015-03-10,4.15953,4.20809,4.00394,4.15953,2699464.5441972
2015-03-11,4.12063,4.29557,4.01371,4.28589,3288748.166181
2015-03-12,4.37346,4.46083,4.26644,4.31502,1942770.3994531
2015-03-13,4.37346,4.49963,4.23722,4.48027,1643963.8376636
2015-03-16,4.51927,4.6551,4.41225,4.58719,1813637.294458
2015-03-17,4.45125,4.68433,4.44137,4.50939,1233718.410678
2015-03-18,4.49963,4.78147,4.42193,4.72323,1900789.6303766
2015-03-19,4.68433,4.86894,4.62598,4.83971,1230425.3047937
2015-03-20,4.91761,5.0731,4.87861,4.96618,3430229.1520524
2015-03-23,4.97595,5.14102,4.96618,5.11199,1578521.0819701
2015-03-24,5.11199,5.14102,4.97595,5.09254,870188.28888175
2015-03-25,5.13144,5.17991,5.01475,5.02452,831704.22897548
2015-03-26,5.10232,5.18969,4.81059,4.88849,1416149.993776
2015-03-27,4.87861,4.87861,4.64554,4.70378,1745726.9884928
2015-03-30,4.60674,4.62598,4.4317,4.52885,1686663.8024269
2015-03-31,4.54839,4.54839,4.30544,4.40258,2286074.915223
2015-04-01,4.47049,4.72323,4.44137,4.67465,2007800.8838162
2015-04-02,4.66498,4.71364,4.49005,4.6551,1260676.0935134
2015-04-06,5.0342,5.04387,4.80102,4.94684,1403392.8804242
2015-04-07,4.85936,4.93705,4.76203,4.82036,1207147.675381
2015-04-08,4.83971,4.98564,4.72323,4.83971,1358119.0054634
2015-04-09,4.74278,4.98079,4.74278,4.97595,1477324.1711254
2015-04-10,5.0342,5.18969,5.01475,5.15079,1383327.320762
2015-04-13,4.90794,5.17034,4.89815,4.96618,1678741.5074035
2015-04-14,4.96618,5.09254,4.92729,4.97595,1260779.4145839
2015-04-15,5.01475,5.17043,4.98564,5.14102,1408651.1125513
2015-04-16,5.17991,5.24803,5.01475,5.08286,1774069.3762633
2015-04-17,5.15079,5.35504,5.15079,5.20913,1431894.301607
2015-04-20,5.17991,5.34517,5.05374,5.31605,1152856.5046399
2015-04-21,5.2967,5.49098,5.23835,5.45209,1587934.441854
2015-04-22,5.43274,5.50066,5.22859,5.23835,1938284.0364997
2015-04-23,5.25771,5.3743,5.15079,5.27715,1188546.843836
2015-04-24,5.21881,5.39286,5.0342,5.09254,1287112.1062381
2015-04-27,5.18969,5.52988,5.17991,5.35504,1669789.0405301
2015-04-28,5.39384,5.68537,5.39384,5.57855,1791313.86552
2015-04-29,5.55901,5.72426,5.44251,5.60767,1645506.5630593
2015-04-30,5.47154,5.47154,5.24803,5.2967,2293540.3690425
2015-05-01,5.24803,5.47154,5.19946,5.36461,845595.84819939
2015-05-04,5.51042,5.58822,5.38417,5.44251,934085.28032434
2015-05-05,5.53955,5.57855,5.32591,5.38417,955181.01183645
2015-05-06,5.40351,5.44251,5.06342,5.13144,1625881.6373744
2015-05-07,5.10232,5.15079,4.96133,5.15079,1201827.6532019
2015-05-08,5.17034,5.23835,5.0731,5.20913,796719.9170945
2015-05-11,5.21881,5.36461,5.17034,5.32591,1154385.0487123
2015-05-12,5.4133,5.42296,5.21881,5.32591,1249664.2958917
2015-05-13,5.58822,6.28796,5.52988,6.06436,5967535.3279065
2015-05-14,6.14216,6.54069,6.14216,6.33653,3595890.3072759
2015-05-15,6.29764,6.45313,6.18104,6.36565,1940623.9548611
2015-05-18,6.41423,6.51137,6.35578,6.41423,884438.4929974
2015-05-19,6.10336,6.31708,6.04599,6.18104,1612802.405391
2015-05-20,6.18104,6.26852,6.04501,6.06436,1068779.4899963
2015-05-21,6.04501,6.14216,5.98667,6.11303,1092340.745877
2015-05-22,6.09347,6.19072,5.97688,6.02547,795279.49981752
2015-05-26,5.85072,5.91865,5.69504,5.85072,2084637.3199114
2015-05-27,5.8602,5.8602,5.7145,5.83098,826559.44743559
2015-05-28,5.8216,6.03523,5.73403,5.98667,1066566.1905939
2015-05-29,6.01578,6.19072,5.99633,6.04501,823885.25502264
2015-06-01,6.10336,6.21016,6.05458,6.11303,1085376.703135
2015-06-02,6.1616,6.37553,6.13247,6.23938,1326061.1109615
2015-06-03,6.20049,6.36565,6.1616,6.22962,722737.97880976
2015-06-04,6.1227,6.39477,6.04501,6.26852,1385489.9725809
2015-06-05,6.15182,6.31708,6.10336,6.22962,968452.70463735
2015-06-08,6.26852,6.27828,6.03523,6.24906,832939.01706313
2015-06-09,6.28796,6.39477,6.15182,6.17127,880540.6549652
2015-06-10,6.33653,6.39477,6.22962,6.24906,645661.47316837
2015-06-11,6.21016,6.26852,6.10336,6.23938,882680.00889555
2015-06-12,6.18104,6.28796,6.11303,6.14216,615829.03348897
2015-06-15,6.11303,6.35578,5.96721,6.35578,1681621.3290057
2015-06-16,6.27828,6.29764,6.1227,6.24906,1040479.646196
2015-06-17,6.24906,6.48225,6.13247,6.43377,1740683.5021199
2015-06-18,6.55026,6.79332,6.54069,6.66694,2053897.2755343
2015-06-19,6.6475,6.78364,6.51137,6.6475,2264525.381362
2015-06-22,6.51137,6.75453,6.46299,6.46299,1015888.2184653
2015-06-23,6.39477,6.5941,6.36565,6.54069,1152607.3185286
2015-06-24,6.51137,6.67663,6.28796,6.28796,1947503.9226143
2015-06-25,6.30741,6.43377,6.24906,6.30741,963515.57819014
2015-06-26,6.32667,6.32667,6.02547,6.08391,1073612.2824214
2015-06-29,6.11303,6.28796,6.02547,6.03523,942524.18070019
2015-06-30,6.00611,6.22962,5.92832,6.10336,1494898.8826271
2015-07-01,6.05458,6.09347,5.54932,5.61735,1311507.0213445
2015-07-02,5.6756,5.8602,5.64647,5.83098,1262528.7821207
2015-07-06,5.76316,6.14216,5.7145,6.04501,1154282.7405934
2015-07-07,5.87985,5.87985,5.40351,5.69504,1592308.3671719
2015-07-08,5.68537,5.77283,5.53955,5.59781,1037702.1327125
2015-07-09,5.79238,6.1227,5.70481,5.85072,2079930.1334936
2015-07-10,5.85072,5.96721,5.83098,5.94777,816682.15568611
2015-07-13,5.88942,6.19072,5.74371,6.18104,1302760.1836604
2015-07-14,6.18104,6.21984,5.91865,5.92832,994931.26133219
2015-07-15,5.8602,5.92832,5.7145,5.85072,1105559.765191
2015-07-16,5.83098,6.17127,5.83098,6.09347,1031939.450653
2015-07-17,6.02547,6.04501,5.85072,5.8602,1189267.0524745
2015-07-20,5.53955,5.66591,5.20913,5.25771,3012061.4300435
2015-07-21,5.40351,5.6756,5.30617,5.45209,1474389.6501328
2015-07-22,5.26757,5.68537,5.22859,5.51042,1523162.2601672
2015-07-23,5.60767,5.62712,5.14102,5.17991,2020148.7646926
2015-07-24,5.08286,5.47154,4.89815,5.42296,2896304.3518716
2015-07-27,5.3354,5.74371,5.20913,5.22859,2101023.8391024
2015-07-28,5.31605,5.49098,5.17991,5.2967,1560719.4692939
2015-07-29,5.26757,5.76316,5.22859,5.6367,2401479.4862132
2015-07-30,5.51042,5.7145,5.36461,5.53955,1385692.5629151
2015-07-31,5.59781,5.80186,5.50066,5.58822,1443316.3446557
2015-08-03,5.53955,5.56868,5.21881,5.24803,1336912.8622191
2015-08-04,5.34517,5.60767,5.32591,5.43274,1435598.66587
2015-08-05,5.52988,5.55901,5.16056,5.17034,1423970.993632
2015-08-06,5.23835,5.39384,5.13528,5.26757,1809602.7079503
