Date,Open,High,Low,Close,Volume
2014-07-29,151.837,152.661,151.2,151.288,3556206.8395544
2014-07-30,151.66,152.965,151.131,151.475,2731458.4821888
2014-07-31,150.357,151.043,148.897,148.976,4406622.5604484
2014-08-01,148.574,148.878,145.987,146.752,3643229.9668007
2014-08-04,146.996,148.152,146.585,148.005,2441122.8980758
2014-08-05,147.643,148.054,145.526,146.005,3186064.1725153
2014-08-06,144.929,147.241,144.82,146.3,1996509.6740994
2014-08-07,146.78,147.427,145.418,145.722,2237506.3714683
2014-08-08,145.938,148.632,145.379,148.466,2622288.2619041
2014-08-11,148.868,149.446,147.937,148.623,2434325.2047414
2014-08-12,148.064,149.162,147.711,148.525,1581362.6446758
2014-08-13,148.594,148.996,147.613,148.564,1985309.0917321
2014-08-14,148.906,149.162,148.005,148.858,1660786.0691369
2014-08-15,149.083,150.465,147.77,148.162,2838003.294946
2014-08-18,149.289,150.494,148.829,150.436,2178717.8542873
2014-08-19,150.494,150.896,149.662,149.966,2230227.0643162
2014-08-20,149.309,150.151,148.741,150.024,2036393.8285656
2014-08-21,150.191,151.622,149.476,150.936,2413788.252814
2014-08-22,151.122,152.544,150.651,151.22,3111260.9755259
2014-08-25,152.308,155.022,152.092,153.327,3556095.6194143
2014-08-26,153.787,154.405,153.268,153.327,3619668.6433567
2014-08-27,154.179,154.179,153.033,153.709,2401129.5642061
2014-08-28,153.072,153.67,152.073,153.572,2269242.8853948
2014-08-29,154.151,155.209,153.729,154.855,2969971.6032179
2014-09-02,154.983,155.806,154.199,155.425,2297556.0638161
2014-09-03,156.022,157.404,155.14,155.288,2773425.2082695
2014-09-04,155.562,156.973,155.248,155.679,1939165.9983717
2014-09-05,155.268,155.532,153.759,155.405,2964342.2315389
2014-09-08,155.268,156.414,154.954,155.709,2020083.2419625
2014-09-09,153.787,154.444,152.701,153.357,3010909.7980945
2014-09-10,154.16,155.767,153.964,155.502,2844888.7399506
2014-09-11,154.571,156.835,154.307,156.493,2206143.312324
2014-09-12,156.219,158.62,156.159,158.364,3891143.7405901
2014-09-15,158.139,159.422,157.806,159.05,2669633.3490723
2014-09-16,158.972,159.56,158.06,159.11,2478269.404506
2014-09-17,158.903,160.608,158.61,159.766,3271143.4982302
2014-09-18,160.667,162.892,160.393,162.461,4132081.2566
2014-09-19,162.755,163.01,160.717,160.971,6295806.8400733
