Date,Open,High,Low,Close,Volume
8/29/2011,93.0926,94.5742,91.9375,94.5081,245073163
8/30/2011,94.0862,95.337,92.8698,94.7648,309666141
8/31/2011,95.3563,96.1986,94.4605,95.1838,387497604
9/1/2011,95.2222,96.1028,94.0575,94.1512,326823932
9/2/2011,92.2321,92.7097,91.4309,91.7613,152663939
9/6/2011,89.0795,91.2407,89.0699,91.1134,366040414
9/7/2011,92.4906,93.7226,92.1756,93.6718,269346163
9/8/2011,93.1023,94.1606,92.5002,92.6812,320982629
9/9/2011,91.634,92.7002,89.7678,90.2643,488120837
9/12/2011,89.1415,90.9077,88.8135,90.8453,392389750
9/13/2011,91.1564,92.036,90.5027,91.6895,349794449
9/14/2011,92.1567,94.0766,90.8732,92.9598,409989998
9/15/2011,93.9483,94.5933,92.9691,94.5742,419391949
9/16/2011,94.9255,95.4614,94.1606,95.1264,363103572
9/19/2011,93.5665,95.1168,92.9222,94.1512,167852371
9/20/2011,94.5839,95.4807,93.9387,94.0669,279599662
9/21/2011,94.1043,94.3855,91.1479,91.2866,403808101
9/22/2011,88.651,89.4069,87.1298,88.3424,656273953
9/23/2011,87.7415,89.3646,87.6764,88.8737,392459790
9/26/2011,89.7035,91.1221,88.4334,90.9822,332746224
9/27/2011,92.7771,93.5952,91.4504,92.0083,398012256
9/28/2011,92.2044,92.7385,89.9842,90.1295,366069202
9/29/2011,91.6254,92.0926,89.1781,90.8367,380704456
9/30/2011,89.5876,90.3764,88.5023,88.5715,368564307
10/3/2011,88.0487,89.185,85.9431,86.0245,466053060
10/4/2011,84.8004,88.1204,84.09,87.9261,586154499
10/5/2011,88.1492,89.7849,87.3538,89.562,362762812
10/6/2011,89.5181,91.3144,88.846,91.1841,329250752
10/7/2011,91.7165,91.7708,90.0643,90.5648,398147552
10/10/2011,92.1203,93.6525,92.1107,93.6047,294266623
10/11/2011,93.0449,93.9578,92.95,93.7031,266969753
10/12/2011,94.3855,95.5859,94.1704,94.5167,359517238
10/13/2011,93.9578,94.6211,93.2401,94.3186,271266265
10/14/2011,95.4232,95.9784,94.8777,95.9495,269971299
10/17/2011,95.4807,95.9306,93.8716,94.1043,258199462
10/18/2011,94.0479,96.6962,93.3052,95.9594,407241163
10/19/2011,95.7965,96.3707,94.489,94.8298,289442112
10/20/2011,95.0413,95.5668,93.7971,95.2222,334683865
10/21/2011,96.3707,97.0986,96.0739,97.0114,356341190
10/24/2011,97.1276,98.5046,97.0598,98.2665,259280195
10/25/2011,97.7589,97.7971,96.1124,96.3417,343024830
10/26/2011,97.2896,97.652,95.6528,97.2411,369177795
10/27/2011,99.8946,101.299,97.2605,100.666,498120038
10/28/2011,100.199,100.842,100.026,100.647,267204023
10/31/2011,99.3847,99.6072,98.1313,98.2754,125382166
11/1/2011,95.5188,96.6962,95.1264,95.4901,252741065
11/2/2011,96.9075,97.3378,96.122,97.0307,153923491
11/3/2011,98.1117,98.9943,96.7625,98.8195,169826308
11/4/2011,98.0374,98.4293,97.05,98.2568,144657142
11/7/2011,98.1902,98.9075,97.1656,98.8293,251021092
11/8/2011,99.3463,100.219,98.4397,100.103,286631061
11/9/2011,97.7589,98.5046,96.189,96.4284,431406211
11/10/2011,97.6717,97.7882,96.313,97.2605,295875549
11/11/2011,98.5046,99.3936,98.4957,99.1264,242602724
11/14/2011,98.783,99.768,97.7786,98.2382,203276147
11/15/2011,97.9886,99.2038,97.6152,98.6966,235668889
11/16/2011,97.7004,98.8689,96.9634,97.0694,300730474
11/17/2011,96.9354,97.1276,94.8777,95.5668,422753615
11/18/2011,95.8924,96.0931,95.0786,95.4712,275114151
11/21/2011,94.0766,94.1893,92.8698,93.6622,292932501
11/22/2011,93.464,94.0105,92.7672,93.3052,276216172
11/23/2011,92.4159,93.3052,91.2407,91.2407,286666066
11/25/2011,91.1038,92.1394,90.9449,91.0656,127190012
11/28/2011,93.5386,94.0766,92.9978,93.7129,268645894
11/29/2011,93.9675,94.7169,93.6334,93.9675,254330734
11/30/2011,96.6681,98.0374,93.9292,97.8363,413651992
12/1/2011,97.7199,98.3804,97.3669,97.8165,225843850
12/2/2011,98.7434,98.9943,97.652,97.7297,282434630
12/5/2011,99.2711,99.5298,98.2284,98.8007,287634045
12/6/2011,98.7919,99.482,98.4769,98.8293,227981810
12/7/2011,98.5233,99.6072,97.8165,99.1839,303379524
12/8/2011,98.5528,98.7731,96.7916,97.0026,307496365
12/9/2011,97.4419,98.8886,97.3378,98.6886,267043835
12/12/2011,97.7971,97.8165,96.4284,97.1656,275310575
12/13/2011,97.7199,98.3215,95.8539,96.3322,312908201
12/14/2011,95.94,96.313,95.0701,95.2891,304370913
12/15/2011,96.3225,96.4572,95.4807,95.6339,254215182
12/16/2011,96.3033,96.8303,95.5573,95.7774,279857151
12/19/2011,96.16,96.3803,94.5552,94.7648,233112305
12/20/2011,96.2757,97.7882,94.8298,97.6152,285962026
12/21/2011,97.6152,97.9691,96.7153,97.807,246482509
12/22/2011,98.2097,98.783,97.8527,98.6966,151467145
12/23/2011,98.9647,99.5784,98.7919,99.5486,116994173
